99997,100003
99992,99998
99997,100003
99987,99993
99982,99988
99989,99991
99999,100001
99999,100001
99992,99998
99982,99988
99994,99996
100004,100006
99999,100001
99997,100003
100009,100011
100019,100021
100012,100018
100009,100011
99997,100003
99994,99996
99994,99996
100002,100008
100009,100011
99997,100003
99999,100001
100007,100013
100012,100018
100009,100011
100014,100016
100004,100006
99997,100003
100002,100008
100014,100016
100014,100016
100002,100008
100014,100016
100002,100008
99992,99998
99984,99986
99987,99993
99992,99998
99997,100003
100007,100013
100004,100006
100012,100018
100012,100018
100012,100018
100017,100023
100017,100023
100029,100031
100024,100026
100034,100036
100044,100046
100034,100036
100034,100036
100042,100048
100037,100043
100027,100033
100024,100026
100017,100023
100022,100028
100014,100016
100019,100021
100014,100016
100024,100026
100022,100028
100022,100028
100022,100028
100032,100038
100044,100046
100039,100041
100047,100053
100047,100053
100037,100043
100027,100033
100027,100033
100029,100031
100034,100036
100044,100046
100039,100041
100049,100051
100057,100063
100069,100071
100079,100081
100089,100091
100087,100093
100089,100091
100099,100101
100107,100113
100109,100111
100104,100106
100094,100096
100099,100101
100092,100098
100084,100086
100084,100086
100082,100088
100089,100091
100099,100101
100107,100113
100114,100116
100119,100121
100119,100121
100109,100111
100099,100101
100094,100096
100104,100106
100099,100101
100087,100093
100087,100093
100082,100088
100072,100078
100062,100068
100052,100058
100049,100051
100054,100056
100054,100056
100044,100046
100039,100041
100029,100031
100027,100033
100019,100021
100012,100018
100017,100023
100024,100026
100024,100026
100027,100033
100037,100043
100027,100033
100034,100036
100027,100033
100027,100033
100039,100041
100049,100051
100052,100058
100042,100048
100037,100043
100029,100031
100034,100036
100022,100028
100022,100028
100017,100023
100019,100021
100029,100031
100024,100026
100024,100026
100029,100031
100032,100038
100029,100031
100029,100031
100017,100023
100009,100011
100014,100016
100009,100011
100002,100008
100002,100008
100004,100006
99999,100001
99989,99991
99977,99983
99982,99988
99987,99993
99989,99991
99994,99996
99987,99993
99999,100001
100009,100011
100004,100006
100012,100018
100002,100008
99999,100001
100009,100011
100009,100011
100002,100008
100014,100016
100004,100006
100012,100018
100007,100013
100004,100006
99992,99998
99994,99996
99987,99993
99984,99986
99977,99983
99967,99973
99957,99963
99959,99961
99949,99951
99957,99963
99947,99953
99939,99941
99939,99941
99932,99938
99939,99941
99947,99953
99952,99958
99954,99956
99942,99948
99952,99958
99947,99953
99937,99943
99942,99948
99932,99938
99939,99941
99939,99941
99949,99951
99949,99951
99949,99951
99954,99956
99944,99946
99952,99958
99947,99953
99957,99963
99959,99961
99957,99963
99967,99973
99979,99981
99972,99978
99969,99971
99967,99973
99967,99973
99977,99983
99982,99988
99984,99986
99977,99983
99972,99978
99984,99986
99982,99988
99987,99993
99999,100001
100007,100013
100004,100006
99994,99996
100004,100006
100004,100006
100012,100018
100024,100026
100012,100018
100007,100013
100017,100023
100014,100016
100007,100013
100014,100016
100002,100008
100014,100016
100012,100018
100009,100011
100004,100006
99992,99998
99987,99993
99999,100001
99994,99996
99984,99986
99987,99993
99977,99983
99969,99971
99967,99973
99974,99976
99977,99983
99972,99978
99977,99983
99984,99986
99992,99998
100004,100006
99992,99998
100002,100008
100012,100018
100017,100023
100012,100018
100017,100023
100014,100016
100024,100026
100014,100016
100009,100011
100009,100011
100019,100021
100019,100021
100029,100031
100022,100028
100027,100033
100032,100038
100044,100046
100047,100053
100052,100058
100044,100046
100039,100041
100034,100036
100022,100028
100012,100018
100014,100016
100009,100011
100019,100021
100027,100033
100029,100031
100039,100041
100039,100041
100032,100038
100034,100036
100039,100041
100039,100041
100044,100046
100037,100043
100047,100053
100054,100056
100049,100051
100049,100051
100052,100058
100044,100046
100054,100056
100064,100066
100054,100056
100047,100053
100052,100058
100057,100063
100064,100066
100059,100061
100059,100061
100062,100068
100062,100068
100072,100078
100062,100068
100054,100056
100049,100051
100052,100058
100059,100061
100064,100066
100059,100061
100069,100071
100067,100073
100059,100061
100052,100058
100059,100061
100064,100066
100057,100063
100064,100066
100072,100078
100084,100086
100087,100093
100099,100101
100099,100101
100109,100111
100109,100111
100114,100116
100102,100108
100099,100101
100089,100091
100092,100098
100104,100106
100112,100118
100117,100123
100124,100126
100124,100126
100129,100131
100117,100123
100127,100133
100129,100131
100124,100126
100117,100123
100112,100118
100107,100113
100099,100101
100109,100111
100112,100118
100109,100111
100109,100111
100107,100113
100112,100118
100114,100116
100102,100108
100092,100098
100082,100088
100082,100088
100077,100083
100067,100073
100077,100083
100079,100081
100077,100083
100077,100083
100069,100071
100059,100061
100069,100071
100062,100068
100059,100061
100052,100058
100059,100061
100052,100058
100057,100063
100047,100053
100059,100061
100057,100063
100062,100068
100052,100058
100047,100053
100047,100053
100037,100043
100027,100033
100019,100021
100017,100023
100017,100023
100019,100021
100029,100031
100029,100031
100022,100028
100024,100026
100017,100023
