99997,100003
99992,99998
100004,100006
100014,100016
100007,100013
100009,100011
100014,100016
100017,100023
100019,100021
100029,100031
100022,100028
100012,100018
100024,100026
100017,100023
100014,100016
100004,100006
100004,100006
99999,100001
99994,99996
99984,99986
99982,99988
99987,99993
99999,100001
100009,100011
100002,100008
100014,100016
100017,100023
100022,100028
100017,100023
100007,100013
100012,100018
100009,100011
99999,100001
99992,99998
99989,99991
99984,99986
99994,99996
100004,100006
100007,100013
100017,100023
100027,100033
100037,100043
100044,100046
100039,100041
100039,100041
100044,100046
100052,100058
100049,100051
100059,100061
100069,100071
100069,100071
100074,100076
100072,100078
100064,100066
100072,100078
100072,100078
100074,100076
100062,100068
100074,100076
100062,100068
100057,100063
100052,100058
100057,100063
100052,100058
100049,100051
100049,100051
100037,100043
100037,100043
100027,100033
100019,100021
100029,100031
100017,100023
100029,100031
100022,100028
100029,100031
100027,100033
100034,100036
100034,100036
100022,100028
100014,100016
100012,100018
100002,100008
99997,100003
99987,99993
99982,99988
99977,99983
99979,99981
99967,99973
99967,99973
99967,99973
99977,99983
99979,99981
99989,99991
99977,99983
99982,99988
99992,99998
99982,99988
99972,99978
99982,99988
99994,99996
99992,99998
99982,99988
99977,99983
99982,99988
99994,99996
99999,100001
100007,100013
100019,100021
100029,100031
100032,100038
100044,100046
100047,100053
100059,100061
100049,100051
100044,100046
100054,100056
100059,100061
100069,100071
100079,100081
100077,100083
100084,100086
100072,100078
100084,100086
100077,100083
100082,100088
100089,100091
100089,100091
100082,100088
100092,100098
100082,100088
100074,100076
100079,100081
100067,100073
100077,100083
100067,100073
100057,100063
100052,100058
100047,100053
100037,100043
100042,100048
100032,100038
100022,100028
100019,100021
100007,100013
99999,100001
100004,100006
99994,99996
99992,99998
100002,100008
100012,100018
100024,100026
100024,100026
100034,100036
100027,100033
100029,100031
100039,100041
100037,100043
100044,100046
100044,100046
100034,100036
100037,100043
100029,100031
100029,100031
100039,100041
100027,100033
100024,100026
100012,100018
100009,100011
100009,100011
100014,100016
100009,100011
100007,100013
100019,100021
100027,100033
100034,100036
100044,100046
100039,100041
100044,100046
100032,100038
100022,100028
100017,100023
100012,100018
100014,100016
100022,100028
100027,100033
100039,100041
100049,100051
100054,100056
100044,100046
100054,100056
100064,100066
100062,100068
100054,100056
100047,100053
100039,100041
100044,100046
100054,100056
100059,100061
100069,100071
100074,100076
100082,100088
100094,100096
100102,100108
100102,100108
100102,100108
100102,100108
100112,100118
100124,100126
100117,100123
100124,100126
100134,100136
100129,100131
100127,100133
100119,100121
100129,100131
100137,100143
100129,100131
100119,100121
100127,100133
100139,100141
100149,100151
100159,100161
100169,100171
100169,100171
100177,100183
100179,100181
100174,100176
100179,100181
100172,100178
100162,100168
100159,100161
100152,100158
100142,100148
100137,100143
100139,100141
100129,100131
100139,100141
100149,100151
100147,100153
100149,100151
100154,100156
100164,100166
100154,100156
100159,100161
100149,100151
100147,100153
100139,100141
100132,100138
100122,100128
100129,100131
100134,100136
100122,100128
100117,100123
100119,100121
100124,100126
100112,100118
100117,100123
100109,100111
100117,100123
100109,100111
100109,100111
100114,100116
100119,100121
100117,100123
100112,100118
100122,100128
100132,100138
100134,100136
100132,100138
100144,100146
100144,100146
100139,100141
100142,100148
100132,100138
100122,100128
100127,100133
100134,100136
100127,100133
100132,100138
100132,100138
100127,100133
100127,100133
100117,100123
100129,100131
100122,100128
100127,100133
100117,100123
100112,100118
100124,100126
100122,100128
100134,100136
100137,100143
100144,100146
100134,100136
100127,100133
100134,100136
100137,100143
100142,100148
100152,100158
100147,100153
100149,100151
100152,100158
100164,100166
100174,100176
100167,100173
100179,100181
100174,100176
100164,100166
100162,100168
100152,100158
100144,100146
100144,100146
100147,100153
100159,100161
100149,100151
100142,100148
100137,100143
100142,100148
100149,100151
100159,100161
100149,100151
100152,100158
100142,100148
100137,100143
100149,100151
100159,100161
100154,100156
100142,100148
100147,100153
100149,100151
100144,100146
100134,100136
100132,100138
100129,100131
100122,100128
100127,100133
100139,100141
100127,100133
100127,100133
100119,100121
100109,100111
100097,100103
100104,100106
100112,100118
100104,100106
100102,100108
100112,100118
100119,100121
100117,100123
100109,100111
100097,100103
100102,100108
100092,100098
100104,100106
100114,100116
100104,100106
100114,100116
100102,100108
100092,100098
100089,100091
100077,100083
100089,100091
100099,100101
100094,100096
100097,100103
100109,100111
100104,100106
100112,100118
100124,100126
100134,100136
100144,100146
100144,100146
100132,100138
100129,100131
100132,100138
100144,100146
100139,100141
100132,100138
100129,100131
100127,100133
100132,100138
100142,100148
100137,100143
100147,100153
100139,100141
100147,100153
100159,100161
100147,100153
100139,100141
100134,100136
100139,100141
100129,100131
100122,100128
100127,100133
100132,100138
100127,100133
100119,100121
100117,100123
100107,100113
100102,100108
100109,100111
100112,100118
100109,100111
100107,100113
100107,100113
