99997,100003
99992,99998
99982,99988
99979,99981
99984,99986
99972,99978
99969,99971
99972,99978
99962,99968
99974,99976
99967,99973
99957,99963
99964,99966
99972,99978
99972,99978
99964,99966
99962,99968
99969,99971
99964,99966
99974,99976
99984,99986
99989,99991
99977,99983
99987,99993
99997,100003
99992,99998
99989,99991
99987,99993
99977,99983
99972,99978
99962,99968
99972,99978
99972,99978
99962,99968
99957,99963
99959,99961
99969,99971
99964,99966
99957,99963
99962,99968
99962,99968
99964,99966
99972,99978
99964,99966
99957,99963
99967,99973
99977,99983
99989,99991
99984,99986
99982,99988
99972,99978
99977,99983
99972,99978
99969,99971
99959,99961
99947,99953
99959,99961
99952,99958
99947,99953
99947,99953
99942,99948
99947,99953
99944,99946
99937,99943
99939,99941
99939,99941
99927,99933
99917,99923
99912,99918
99922,99928
99932,99938
99934,99936
99942,99948
99932,99938
99924,99926
99912,99918
99919,99921
99929,99931
99939,99941
99927,99933
99917,99923
99917,99923
99924,99926
99917,99923
99912,99918
99912,99918
99909,99911
99909,99911
99904,99906
99909,99911
99919,99921
99929,99931
99932,99938
99924,99926
99932,99938
99939,99941
99942,99948
99939,99941
99929,99931
99929,99931
99939,99941
99937,99943
99942,99948
99932,99938
99937,99943
99929,99931
99927,99933
99934,99936
99922,99928
99912,99918
99907,99913
99897,99903
99887,99893
99877,99883
99874,99876
99879,99881
99867,99873
99859,99861
99849,99851
99842,99848
99834,99836
99822,99828
99822,99828
99812,99818
99804,99806
99807,99813
99819,99821
99824,99826
99819,99821
99807,99813
99797,99803
99802,99808
99814,99816
99807,99813
99797,99803
99792,99798
99797,99803
99787,99793
99777,99783
99789,99791
99787,99793
99794,99796
99794,99796
99789,99791
99782,99788
99772,99778
99762,99768
99757,99763
99749,99751
99752,99758
99742,99748
99744,99746
99754,99756
99744,99746
99754,99756
99757,99763
99769,99771
99777,99783
99784,99786
99794,99796
99802,99808
99792,99798
99792,99798
99797,99803
99787,99793
99794,99796
99797,99803
99794,99796
99804,99806
99807,99813
99807,99813
99817,99823
99824,99826
99814,99816
99804,99806
99799,99801
99802,99808
99792,99798
99802,99808
99799,99801
99802,99808
99794,99796
99797,99803
99799,99801
99794,99796
99787,99793
99787,99793
99799,99801
99809,99811
99819,99821
99824,99826
99832,99838
99829,99831
99839,99841
99844,99846
99844,99846
99852,99858
99844,99846
99837,99843
99837,99843
99834,99836
99832,99838
99822,99828
99819,99821
99824,99826
99834,99836
99832,99838
99827,99833
99832,99838
99842,99848
99832,99838
99844,99846
99854,99856
99847,99853
99859,99861
99852,99858
99842,99848
99847,99853
99859,99861
99859,99861
99852,99858
99842,99848
99837,99843
99849,99851
99854,99856
99849,99851
99842,99848
99849,99851
99859,99861
99849,99851
99852,99858
99842,99848
99832,99838
99822,99828
99812,99818
99802,99808
99802,99808
99797,99803
99802,99808
99804,99806
99809,99811
99812,99818
99807,99813
99804,99806
99799,99801
99799,99801
99809,99811
99814,99816
99824,99826
99812,99818
99817,99823
99822,99828
99829,99831
99819,99821
99807,99813
99799,99801
99807,99813
99802,99808
99792,99798
99799,99801
99794,99796
99792,99798
99797,99803
99794,99796
99797,99803
99802,99808
99792,99798
99797,99803
99799,99801
99787,99793
99799,99801
99809,99811
99802,99808
99799,99801
99789,99791
99794,99796
99787,99793
99797,99803
99794,99796
99782,99788
99774,99776
99769,99771
99777,99783
99787,99793
99789,99791
99799,99801
99804,99806
99812,99818
99824,99826
99822,99828
99834,99836
99834,99836
99827,99833
99839,99841
99849,99851
99842,99848
99839,99841
99844,99846
99837,99843
99834,99836
99824,99826
99829,99831
99827,99833
99837,99843
99827,99833
99839,99841
99834,99836
99839,99841
99839,99841
99832,99838
99822,99828
99827,99833
99829,99831
99832,99838
99829,99831
99822,99828
99817,99823
99829,99831
99839,99841
99839,99841
99842,99848
99832,99838
99822,99828
99824,99826
99824,99826
99822,99828
99827,99833
99839,99841
99829,99831
99832,99838
99822,99828
99814,99816
99802,99808
99807,99813
99814,99816
99817,99823
99824,99826
99827,99833
99819,99821
99809,99811
99807,99813
99797,99803
99787,99793
99787,99793
99782,99788
99777,99783
99767,99773
99764,99766
99767,99773
99772,99778
99762,99768
99752,99758
99742,99748
99749,99751
99757,99763
99754,99756
99762,99768
99774,99776
99784,99786
99794,99796
99784,99786
99789,99791
99792,99798
99792,99798
99804,99806
99804,99806
99804,99806
99812,99818
99804,99806
99792,99798
99782,99788
99777,99783
99774,99776
99779,99781
99789,99791
99797,99803
99799,99801
99809,99811
99804,99806
99814,99816
99814,99816
99802,99808
99809,99811
99814,99816
99804,99806
99814,99816
99812,99818
99822,99828
99832,99838
99822,99828
99814,99816
99804,99806
99792,99798
99789,99791
99799,99801
99799,99801
99799,99801
99804,99806
99814,99816
99819,99821
99829,99831
99834,99836
99822,99828
99817,99823
99809,99811
